"Ticks","placeholder","Changers","Stayers"
861,,961845.0165517244,956941.4879765012
862,,961783.2561531032,957055.1704728225
863,,957786.4957848128,959040.6490948431
864,,967290.2719836554,962369.3433177186
865,,965274.5854942534,957189.0729326562
866,,959048.1154545523,953884.0554926588
867,,940000,959586.6252571321
868,,940000,951971.0503911037
869,,952916.8965517242,959323.4430451817
870,,956119.7358620693,963441.6276231611
871,,959193.2775403449,960192.9914756427
872,,940000,958581.3124222963
873,,940000,947302.4628456035
874,,940000,942743.071325018
875,,940000,947515.4060767967
876,,940000,946823.1406116143
877,,949108.275862069,956984.8100700771
878,,940000,960835.8410004675
879,,946823.1034482758,971400.0547510132
880,,951294.6834482762,967175.7011588931
881,,955080.0412772413,958567.3659032191
882,,940000,948350.1614043174
883,,948346.551724138,950978.0654278761
884,,960360.4324137936,953587.9708453731
885,,962384.4099772413,949147.6238236147
886,,940000,948599.41296156
887,,940000,965449.3609412648
888,,940000,966250.3782406425
889,,940000,964467.2622439911
890,,940000,961698.9292643314
891,,940000,955867.495677411
892,,940000,952831.4759129848
893,,940000,949872.6350999494
894,,940000,948218.7966563894
895,,951393.448275862,956961.8080876862
896,,940000,956640.6137084683
897,,940000,948992.2274005474
898,,950631.724137931,947786.6543399038
899,,940000,959478.2163333936
900,,940000,963412.7037065445
901,,940000,965158.2699442316
902,,940000,955184.2657420544
903,,940000,959001.4692082388
904,,940000,964643.2017227665
905,,940000,970880.0522885285
906,,954440.3448275862,977331.3565538826
907,,940000,962275.1963989873
908,,953678.6206896552,959977.8501876126
909,,959886.9317241382,970720.7571704012
910,,952067.1581555171,967735.3539016368
911,,940000,958884.004689868
912,,940000,965827.419250773
913,,940000,967036.0677206116
914,,953678.6206896552,972355.0598513713
915,,958397.1451724139,961104.6911871878
916,,940000,960832.2581335679
917,,940000,970284.9523807858
918,,940000,955356.4069650129
919,,953678.6206896552,949600.1047740538
920,,959900.7886206898,949735.7422789024
921,,969787.0742665519,952710.1795026785
922,,940000,958783.7214023324
923,,940000,958058.3567561965
924,,946823.1034482758,954321.0228360203
925,,940000,956885.9607688584
926,,940000,961691.4270956161
927,,940000,949481.1045098413
928,,940000,955723.5326133961
929,,940000,955698.8514502029
930,,948346.551724138,962918.0391546795
931,,948755.6948275866,969990.7234328253
932,,957861.5876113792,964258.448541777
933,,959061.6993483288,966439.85672231
934,,961676.9982704375,969161.7963514467
935,,968381.5274619631,951226.9546761683
936,,962386.951203634,962817.9411803101
937,,940000,955855.5809298514
938,,948346.551724138,959637.7409820947
939,,940000,960818.5187792608
940,,948346.551724138,969770.5818584359
941,,940000,974036.7632615211
942,,940000,955960.9219993574
943,,940000,962243.7317497017
944,,940000,953873.6620247962
945,,950631.724137931,956021.7444168935
946,,940000,944738.8514054875
947,,940000,951721.4882902434
948,,949108.275862069,953521.6163982059
949,,940000,940622.445103701
950,,940000,949880.6891269148
951,,948346.551724138,952909.0269002368
952,,940000,946882.446686064
953,,940000,952008.255888709
954,,940000,955742.6397298849
955,,940000,959954.6740665284
956,,940000,963924.6441761097
957,,948346.551724138,958435.0864122923
958,,940000,965042.9146252176
959,,940000,960038.986070293
960,,946823.1034482758,954273.1214817656
961,,940000,966122.6572071345
962,,944537.9310344828,954635.9547160486
963,,953428.8886206899,942427.5108824569
964,,948493.6533289654,952065.8459309048
965,,940000,953631.2847635478
966,,940000,948332.0167711814
967,,940000,958828.5059948225
968,,940000,963316.8572005833
969,,940000,956842.4805403085
970,,940000,959211.4110707106
971,,940000,950378.0722847817
972,,944537.9310344828,946382.2981726151
973,,940000,945868.0000150783
974,,940000,951394.5632489668
975,,940000,964476.6623206907
976,,940000,958520.2349685234
977,,940000,955780.0118376559
978,,940000,957915.3553402555
979,,946823.1034482758,952905.4975371625
980,,940000,949162.2867071818
981,,942252.7586206896,945505.7472104224
982,,940000,952489.3294798707
983,,948346.551724138,949978.4307665798
984,,940000,953768.5895578047
985,,940000,954500.7674057735
986,,940000,950765.9604131741
987,,940000,950529.9557260983
988,,940000,949663.57764381
989,,951393.448275862,953768.2318467281
990,,960148.5110344832,959457.0442293776
991,,962486.1955434481,954917.3362024444
992,,940000,949820.1098077303
993,,950631.724137931,938829.6894019374
994,,940000,941615.1224426134
995,,940000,953325.1021015259
996,,947584.8275862068,960635.7845302945
997,,940000,963094.4809381238
998,,940000,960856.9312673007
999,,940000,952613.5516862327
1000,,950631.724137931,964109.8932905607
